"","row_id","id","sex","species","Status","date","time","date_time","temp","x","y","Habitat_type"
"1890",1890,"Axel","M","spotted","Valid",2018-05-27,"01:00:0",2018-05-27 01:00:00,19,212.124974937877,1372.87351062614,"Meadow marsh"
"1891",1891,"Axel","M","spotted","Valid",2018-05-27,"11:30:0",2018-05-27 11:30:00,16,222.94447493786,1382.75751062576,"Meadow marsh"
"1892",1892,"Axel","M","spotted","Valid",2018-05-27,"20:00:0",2018-05-27 20:00:00,28.5,229.516574937908,1461.53451062646,"Shrub"
"1893",1893,"Axel","M","spotted","Valid",2018-05-27,"13:00:0",2018-05-27 13:00:00,29,230.556374937878,1401.55851062573,"Meadow marsh"
"1894",1894,"Axel","M","spotted","Valid",2018-05-27,"13:30:0",2018-05-27 13:30:00,30.5,231.459774937888,1409.32251062617,"Meadow marsh"
"1895",1895,"Axel","M","spotted","Valid",2018-05-27,"12:30:0",2018-05-27 12:30:00,20.5,231.482274937909,1411.54351062607,"Meadow marsh"
"1896",1896,"Axel","M","spotted","Valid",2018-05-27,"20:30:0",2018-05-27 20:30:00,29.5,233.548574937857,1452.60951062571,"Meadow marsh"
"1897",1897,"Axel","M","spotted","Valid",2018-05-27,"12:00:0",2018-05-27 12:00:00,16.5,233.865474937891,1402.63551062625,"Meadow marsh"
"1898",1898,"Axel","M","spotted","Valid",2018-05-27,"22:30:0",2018-05-27 22:30:00,30,234.418174937891,1457.04251062591,"Meadow marsh"
"1899",1899,"Axel","M","spotted","Valid",2018-05-27,"21:30:0",2018-05-27 21:30:00,33.5,237.7271749379,1458.11951062642,"Meadow marsh"
"1900",1900,"Axel","M","spotted","Valid",2018-05-27,"21:00:0",2018-05-27 21:00:00,31.5,237.86257493787,1471.44351062644,"Meadow marsh"
"1901",1901,"Axel","M","spotted","Valid",2018-05-27,"23:30:0",2018-05-27 23:30:00,25,240.234374937892,1461.42551062629,"Meadow marsh"
"1902",1902,"Axel","M","spotted","Valid",2018-05-28,"19:30:0",2018-05-28 19:30:00,27.5,255.492974937893,1421.29351062607,"Shrub"
"1903",1903,"Axel","M","spotted","Valid",2018-05-28,"20:00:0",2018-05-28 20:00:00,27.5,245.847674937861,1445.821510626,"Meadow marsh"
"1904",1904,"Axel","M","spotted","Valid",2018-05-28,"21:00:0",2018-05-28 21:00:00,26.5,248.512674937898,1464.67251062579,"Meadow marsh"
"1905",1905,"Axel","M","spotted","Valid",2018-05-28,"22:00:0",2018-05-28 22:00:00,26.5,264.584474937874,1423.42251062579,"Forest"
"1906",1906,"Axel","M","spotted","Valid",2018-05-28,"22:30:0",2018-05-28 22:30:00,25.5,249.879674937867,1436.89651062619,"Meadow marsh"
"1907",1907,"Axel","M","spotted","Valid",2018-05-28,"23:00:1",2018-05-28 23:00:01,26,276.363574937859,1446.62251062598,"Shrub"
"1908",1908,"Axel","M","spotted","Valid",2018-05-28,"00:00:0",2018-05-28 00:00:00,23.5,216.189974937879,1448.34351062588,"Cattail"
"1909",1909,"Axel","M","spotted","Valid",2018-05-28,"00:30:0",2018-05-28 00:30:00,21.5,225.315374937898,1453.80351062585,"Meadow marsh"
"1910",1910,"Axel","M","spotted","Valid",2018-05-28,"21:30:0",2018-05-28 21:30:00,26,234.260174937895,1441.49751062598,"Meadow marsh"
"1911",1911,"Axel","M","spotted","Valid",2018-05-28,"17:30:0",2018-05-28 17:30:00,29,234.983174937894,1431.49551062658,"Meadow marsh"
"1912",1912,"Axel","M","spotted","Valid",2018-05-28,"18:30:0",2018-05-28 18:30:00,27.5,235.852674937865,1435.92851062585,"Meadow marsh"
"1913",1913,"Axel","M","spotted","Valid",2018-05-28,"17:00:0",2018-05-28 17:00:00,28,241.047574937867,1460.30651062634,"Meadow marsh"
"1914",1914,"Axel","M","spotted","Valid",2018-05-28,"19:00:0",2018-05-28 19:00:00,27,244.22127493791,1448.0595106259,"Meadow marsh"
"1915",1915,"Axel","M","spotted","Valid",2018-05-28,"18:00:0",2018-05-28 18:00:00,30.5,245.779974937905,1439.15951062646,"Meadow marsh"
"1916",1916,"Axel","M","spotted","Valid",2018-05-29,"10:30:0",2018-05-29 10:30:00,19.5,235.548174937896,1405.94951062649,"Meadow marsh"
"1917",1917,"Axel","M","spotted","Valid",2018-05-29,"21:00:0",2018-05-29 21:00:00,29,159.744074937887,1249.03251062613,"Meadow marsh"
"1918",1918,"Axel","M","spotted","Valid",2018-05-29,"22:00:0",2018-05-29 22:00:00,27.5,159.845674937882,1259.02651062608,"Meadow marsh"
"1919",1919,"Axel","M","spotted","Valid",2018-05-29,"21:30:0",2018-05-29 21:30:00,28.5,160.624974937877,1254.57651062589,"Meadow marsh"
"1920",1920,"Axel","M","spotted","Valid",2018-05-29,"23:30:0",2018-05-29 23:30:00,23.5,161.404274937871,1250.12651062664,"Meadow marsh"
"1921",1921,"Axel","M","spotted","Valid",2018-05-29,"18:30:1",2018-05-29 18:30:01,24.5,163.019374937867,1246.77851062641,"Meadow marsh"
"1922",1922,"Axel","M","spotted","Valid",2018-05-29,"20:00:0",2018-05-29 20:00:00,30.5,163.832474937895,1245.65951062646,"Meadow marsh"
"1923",1923,"Axel","M","spotted","Valid",2018-05-29,"22:30:0",2018-05-29 22:30:00,26.5,163.900274937856,1252.32251062617,"Meadow marsh"
"1924",1924,"Axel","M","spotted","Valid",2018-05-29,"23:00:0",2018-05-29 23:00:00,24.5,164.702174937876,1250.09251062572,"Meadow marsh"
"1925",1925,"Axel","M","spotted","Valid",2018-05-29,"19:30:0",2018-05-29 19:30:00,26,164.713474937889,1251.20351062622,"Meadow marsh"
"1926",1926,"Axel","M","spotted","Valid",2018-05-29,"17:30:0",2018-05-29 17:30:00,27.5,164.792474937858,1258.9755106261,"Meadow marsh"
"1927",1927,"Axel","M","spotted","Valid",2018-05-29,"20:30:0",2018-05-29 20:30:00,28.5,168.000074937881,1250.0595106259,"Meadow marsh"
"1928",1928,"Axel","M","spotted","Valid",2018-05-29,"19:00:0",2018-05-29 19:00:00,24,168.937374937872,1261.15451062657,"Meadow marsh"
"1929",1929,"Axel","M","spotted","Valid",2018-05-29,"16:00:0",2018-05-29 16:00:00,28,175.160274937865,1305.51051062625,"Phragmites"
"1930",1930,"Axel","M","spotted","Valid",2018-05-29,"03:30:0",2018-05-29 03:30:00,21.5,227.371274937876,1412.69551062584,"Meadow marsh"
"1931",1931,"Axel","M","spotted","Valid",2018-05-29,"10:00:0",2018-05-29 10:00:00,20,228.952574937895,1406.0165106263,"Meadow marsh"
"1932",1932,"Axel","M","spotted","Valid",2018-05-30,"02:00:0",2018-05-30 02:00:00,19,169.547374937858,1240.04951062612,"Meadow marsh"
"1933",1933,"Axel","M","spotted","Valid",2018-05-30,"02:30:0",2018-05-30 02:30:00,19,171.410774937889,1261.1295106262,"Meadow marsh"
"1934",1934,"Axel","M","spotted","Valid",2018-05-30,"04:30:0",2018-05-30 04:30:00,18,166.373674937873,1252.29651062656,"Meadow marsh"
"1935",1935,"Axel","M","spotted","Valid",2018-05-30,"05:00:0",2018-05-30 05:00:00,17.5,159.111474937876,1267.91751062591,"Meadow marsh"
"1936",1936,"Axel","M","spotted","Valid",2018-05-30,"05:30:0",2018-05-30 05:30:00,17,162.262574937893,1253.44951062649,"Meadow marsh"
"1937",1937,"Axel","M","spotted","Valid",2018-05-30,"08:30:0",2018-05-30 08:30:00,16,169.795774937898,1264.47751062643,"Meadow marsh"
"1938",1938,"Axel","M","spotted","Valid",2018-05-30,"09:30:0",2018-05-30 09:30:00,15.5,162.228774937859,1250.11851062626,"Meadow marsh"
"1939",1939,"Axel","M","spotted","Valid",2018-05-30,"10:00:0",2018-05-30 10:00:00,18.5,165.560474937898,1253.41551062651,"Meadow marsh"
"1940",1940,"Axel","M","spotted","Valid",2018-05-30,"15:30:0",2018-05-30 15:30:00,26.5,170.834674937883,1285.56551062595,"Meadow marsh"
"1941",1941,"Axel","M","spotted","Valid",2018-05-30,"20:00:1",2018-05-30 20:00:01,24.5,151.555774937908,1254.66851062607,"Phragmites"
"1942",1942,"Axel","M","spotted","Valid",2018-05-30,"20:30:0",2018-05-30 20:30:00,24.5,175.623474937864,1269.97051062621,"Meadow marsh"
"1943",1943,"Axel","M","spotted","Valid",2018-05-30,"21:00:0",2018-05-30 21:00:00,25.5,155.135974937875,1282.39351062663,"Meadow marsh"
"1944",1944,"Axel","M","spotted","Valid",2018-05-30,"22:30:0",2018-05-30 22:30:00,24.5,147.410774937889,1252.48951062653,"Phragmites"
"1945",1945,"Axel","M","spotted","Valid",2018-05-30,"23:00:0",2018-05-30 23:00:00,24.5,200.45917493786,1279.71251062583,"Forest"
"1946",1946,"Axel","M","spotted","Valid",2018-05-30,"21:30:0",2018-05-30 21:30:00,25,150.719974937907,1253.56651062611,"Phragmites"
"1947",1947,"Axel","M","spotted","Valid",2018-05-30,"04:00:0",2018-05-30 04:00:00,18,151.702574937895,1269.10351062659,"Cattail"
"1948",1948,"Axel","M","spotted","Valid",2018-05-30,"22:00:0",2018-05-30 22:00:00,24,154.006574937899,1252.42251062579,"Meadow marsh"
"1949",1949,"Axel","M","spotted","Valid",2018-05-30,"23:30:0",2018-05-30 23:30:00,23.5,154.831074937887,1252.41451062635,"Meadow marsh"
"1950",1950,"Axel","M","spotted","Valid",2018-05-30,"07:00:0",2018-05-30 07:00:00,16.5,155.666874937888,1253.5165106263,"Meadow marsh"
"1951",1951,"Axel","M","spotted","Valid",2018-05-30,"01:00:0",2018-05-30 01:00:00,20,156.457474937895,1250.17651062645,"Meadow marsh"
"1952",1952,"Axel","M","spotted","Valid",2018-05-30,"17:30:0",2018-05-30 17:30:00,26.5,156.626774937904,1266.83251062594,"Meadow marsh"
"1953",1953,"Axel","M","spotted","Valid",2018-05-30,"03:00:0",2018-05-30 03:00:00,18.5,158.874374937906,1244.59951062594,"Meadow marsh"
"1954",1954,"Axel","M","spotted","Valid",2018-05-30,"06:00:0",2018-05-30 06:00:00,17.5,158.942174937867,1251.26151062641,"Meadow marsh"
"1955",1955,"Axel","M","spotted","Valid",2018-05-30,"06:30:0",2018-05-30 06:30:00,17,161.404274937871,1250.12651062664,"Meadow marsh"
"1956",1956,"Axel","M","spotted","Valid",2018-05-30,"00:30:0",2018-05-30 00:30:00,21,163.900274937856,1252.32251062617,"Meadow marsh"
"1957",1957,"Axel","M","spotted","Valid",2018-05-30,"00:00:0",2018-05-30 00:00:00,22.5,164.747274937865,1254.53451062646,"Meadow marsh"
"1958",1958,"Axel","M","spotted","Valid",2018-05-30,"07:30:0",2018-05-30 07:30:00,16.5,165.526674937864,1250.08451062627,"Meadow marsh"
"1959",1959,"Axel","M","spotted","Valid",2018-05-30,"01:30:0",2018-05-30 01:30:00,19.5,165.560474937898,1253.41551062651,"Meadow marsh"
"1960",1960,"Axel","M","spotted","Valid",2018-05-30,"18:30:0",2018-05-30 18:30:00,25.5,166.351074937906,1250.07651062589,"Meadow marsh"
"1961",1961,"Axel","M","spotted","Valid",2018-05-30,"08:00:0",2018-05-30 08:00:00,16,168.04517493787,1254.50051062647,"Meadow marsh"
"1962",1962,"Axel","M","spotted","Valid",2018-05-30,"03:30:0",2018-05-30 03:30:00,18.5,169.637674937898,1248.9325106265,"Meadow marsh"
"1963",1963,"Axel","M","spotted","Valid",2018-05-30,"09:00:0",2018-05-30 09:00:00,16,171.467274937895,1266.68151062634,"Meadow marsh"
"1964",1964,"Axel","M","spotted","Valid",2018-05-30,"15:00:0",2018-05-30 15:00:00,25.5,174.697374937881,1259.98551062588,"Meadow marsh"
"1965",1965,"Axel","M","spotted","Valid",2018-05-31,"00:30:0",2018-05-31 00:30:00,22.5,150.719974937907,1253.56651062611,"Phragmites"
"1966",1966,"Axel","M","spotted","Valid",2018-05-31,"01:00:1",2018-05-31 01:00:01,22.5,157.891874937864,1229.06351062655,"Meadow marsh"
"1967",1967,"Axel","M","spotted","Valid",2018-05-31,"02:30:1",2018-05-31 02:30:01,21.5,160.613674937864,1253.46551062632,"Meadow marsh"
"1968",1968,"Axel","M","spotted","Valid",2018-05-31,"04:00:0",2018-05-31 04:00:00,20.5,157.293174937891,1251.27851062641,"Meadow marsh"
"1969",1969,"Axel","M","spotted","Valid",2018-05-31,"22:00:0",2018-05-31 22:00:00,26.5,168.835774937877,1251.16151062585,"Meadow marsh"
"1970",1970,"Axel","M","spotted","Valid",2018-05-31,"22:30:0",2018-05-31 22:30:00,26,173.014574937872,1256.67151062656,"Meadow marsh"
"1971",1971,"Axel","M","spotted","Valid",2018-05-31,"00:00:0",2018-05-31 00:00:00,23,136.579774937883,1241.49551062658,"Phragmites"
"1972",1972,"Axel","M","spotted","Valid",2018-05-31,"03:00:1",2018-05-31 03:00:01,21,142.463974937855,1252.54051062651,"Phragmites"
"1973",1973,"Axel","M","spotted","Valid",2018-05-31,"02:00:1",2018-05-31 02:00:01,22,148.212674937909,1250.26051062625,"Phragmites"
"1974",1974,"Axel","M","spotted","Valid",2018-05-31,"01:30:0",2018-05-31 01:30:00,22,150.731274937862,1254.67651062645,"Phragmites"
"1975",1975,"Axel","M","spotted","Valid",2018-05-31,"23:30:0",2018-05-31 23:30:00,24,160.579774937883,1250.13451062609,"Meadow marsh"
"1976",1976,"Axel","M","spotted","Valid",2018-05-31,"17:00:0",2018-05-31 17:00:00,27,160.624974937877,1254.57651062589,"Meadow marsh"
"1977",1977,"Axel","M","spotted","Valid",2018-05-31,"21:30:0",2018-05-31 21:30:00,30.5,161.449474937865,1254.56751062628,"Meadow marsh"
"1978",1978,"Axel","M","spotted","Valid",2018-05-31,"21:00:0",2018-05-31 21:00:00,28,161.494574937853,1259.00951062609,"Meadow marsh"
"1979",1979,"Axel","M","spotted","Valid",2018-05-31,"15:00:1",2018-05-31 15:00:01,25.5,163.132274937874,1257.88251062576,"Meadow marsh"
"1980",1980,"Axel","M","spotted","Valid",2018-05-31,"18:30:0",2018-05-31 18:30:00,31.5,163.945374937903,1256.76351062581,"Meadow marsh"
"1981",1981,"Axel","M","spotted","Valid",2018-05-31,"20:00:0",2018-05-31 20:00:00,28.5,164.690874937864,1248.98251062632,"Meadow marsh"
"1982",1982,"Axel","M","spotted","Valid",2018-05-31,"23:00:0",2018-05-31 23:00:00,25,166.351074937906,1250.07651062589,"Meadow marsh"
"1983",1983,"Axel","M","spotted","Valid",2018-05-31,"17:30:0",2018-05-31 17:30:00,29,166.36237493786,1251.18651062623,"Meadow marsh"
"1984",1984,"Axel","M","spotted","Valid",2018-05-31,"19:30:0",2018-05-31 19:30:00,28.5,166.36237493786,1251.18651062623,"Meadow marsh"
"1985",1985,"Axel","M","spotted","Valid",2018-05-31,"20:30:0",2018-05-31 20:30:00,28,166.384974937886,1253.40751062613,"Meadow marsh"
"1986",1986,"Axel","M","spotted","Valid",2018-05-31,"18:00:1",2018-05-31 18:00:01,29.5,167.299774937856,1262.28151062597,"Meadow marsh"
"1987",1987,"Axel","M","spotted","Valid",2018-06-01,"03:00:1",2018-06-01 03:00:01,22,150.889574937872,1189.15751062613,"Phragmites"
"1988",1988,"Axel","M","spotted","Valid",2018-06-01,"03:30:1",2018-06-01 03:30:01,22,165.537874937872,1251.19451062661,"Meadow marsh"
"1989",1989,"Axel","M","spotted","Valid",2018-06-01,"04:00:1",2018-06-01 04:00:01,22,168.790674937889,1246.71951062605,"Meadow marsh"
"1990",1990,"Axel","M","spotted","Valid",2018-06-01,"04:30:1",2018-06-01 04:30:01,22,156.581674937857,1262.39051062614,"Meadow marsh"
"1991",1991,"Axel","M","spotted","Valid",2018-06-01,"05:30:1",2018-06-01 05:30:01,21,159.789174937876,1253.47451062594,"Meadow marsh"
"1992",1992,"Axel","M","spotted","Valid",2018-06-01,"06:00:1",2018-06-01 06:00:01,20.5,163.934174937895,1255.65351062641,"Meadow marsh"
"1993",1993,"Axel","M","spotted","Valid",2018-06-01,"06:30:1",2018-06-01 06:30:01,21,157.338374937885,1255.72051062621,"Meadow marsh"
"1994",1994,"Axel","M","spotted","Valid",2018-06-01,"07:00:1",2018-06-01 07:00:01,20.5,200.787074937893,1230.84851062577,"Forest"
"1995",1995,"Axel","M","spotted","Valid",2018-06-01,"07:30:0",2018-06-01 07:30:00,20.5,149.99717493786,1263.56851062644,"Cattail"
"1996",1996,"Axel","M","spotted","Valid",2018-06-01,"08:00:0",2018-06-01 08:00:00,21,167.243274937908,1256.72951062582,"Meadow marsh"
"1997",1997,"Axel","M","spotted","Valid",2018-06-01,"08:30:1",2018-06-01 08:30:01,21,163.832474937895,1245.65951062646,"Meadow marsh"
"1998",1998,"Axel","M","spotted","Valid",2018-06-01,"12:00:0",2018-06-01 12:00:00,20,188.972974937875,1285.38151062652,"Meadow marsh"
"1999",1999,"Axel","M","spotted","Valid",2018-06-01,"14:30:1",2018-06-01 14:30:01,23,214.157474937907,1410.60851062648,"Meadow marsh"
"2000",2000,"Axel","M","spotted","Valid",2018-06-01,"17:00:0",2018-06-01 17:00:00,25,138.883774937887,1224.81451062579,"Meadow marsh"
"2001",2001,"Axel","M","spotted","Valid",2018-06-01,"21:00:0",2018-06-01 21:00:00,32.5,106.254974937881,1259.571510626,"Cattail"
"2002",2002,"Axel","M","spotted","Valid",2018-06-01,"19:00:0",2018-06-01 19:00:00,28.5,151.623474937864,1261.33051062655,"Meadow marsh"
"2003",2003,"Axel","M","spotted","Valid",2018-06-01,"09:30:0",2018-06-01 09:30:00,20.5,154.07437493786,1259.08451062627,"Meadow marsh"
"2004",2004,"Axel","M","spotted","Valid",2018-06-01,"09:00:0",2018-06-01 09:00:00,20.5,156.502574937884,1254.61851062626,"Meadow marsh"
"2005",2005,"Axel","M","spotted","Valid",2018-06-01,"01:30:0",2018-06-01 01:30:00,20,158.942174937867,1251.26151062641,"Meadow marsh"
"2006",2006,"Axel","M","spotted","Valid",2018-06-01,"16:00:0",2018-06-01 16:00:00,24.5,159.834374937869,1257.91551062651,"Meadow marsh"
"2007",2007,"Axel","M","spotted","Valid",2018-06-01,"00:30:0",2018-06-01 00:30:00,23,161.404274937871,1250.12651062664,"Meadow marsh"
"2008",2008,"Axel","M","spotted","Valid",2018-06-01,"16:30:0",2018-06-01 16:30:00,25,162.206174937892,1247.89751062635,"Meadow marsh"
"2009",2009,"Axel","M","spotted","Valid",2018-06-01,"20:30:0",2018-06-01 20:30:00,27,162.217474937905,1249.00751062576,"Meadow marsh"
"2010",2010,"Axel","M","spotted","Valid",2018-06-01,"00:00:0",2018-06-01 00:00:00,23.5,162.25127493788,1252.338510626,"Meadow marsh"
"2011",2011,"Axel","M","spotted","Valid",2018-06-01,"18:30:0",2018-06-01 18:30:00,28,162.262574937893,1253.44951062649,"Meadow marsh"
"2012",2012,"Axel","M","spotted","Valid",2018-06-01,"19:30:0",2018-06-01 19:30:00,26.5,163.888974937901,1251.2115106266,"Meadow marsh"
"2013",2013,"Axel","M","spotted","Valid",2018-06-01,"20:00:0",2018-06-01 20:00:00,32.5,164.690874937864,1248.98251062632,"Meadow marsh"
"2014",2014,"Axel","M","spotted","Valid",2018-06-01,"01:00:0",2018-06-01 01:00:00,23,166.339774937893,1248.96551062632,"Meadow marsh"
"2015",2015,"Axel","M","spotted","Valid",2018-06-01,"02:00:1",2018-06-01 02:00:01,21,167.186874937906,1251.17851062585,"Meadow marsh"
"2016",2016,"Axel","M","spotted","Valid",2018-06-01,"21:30:0",2018-06-01 21:30:00,26,167.198174937861,1252.28851062618,"Meadow marsh"
"2017",2017,"Axel","M","spotted","Valid",2018-06-01,"18:00:0",2018-06-01 18:00:00,25.5,168.813274937856,1248.94051062595,"Meadow marsh"
"2018",2018,"Axel","M","spotted","Valid",2018-06-01,"11:00:0",2018-06-01 11:00:00,20,173.172674937872,1272.21651062649,"Meadow marsh"
"2019",2019,"Axel","M","spotted","Valid",2018-06-01,"15:30:0",2018-06-01 15:30:00,25.5,176.35767493787,1261.07951062638,"Meadow marsh"
"2020",2020,"Axel","M","spotted","Valid",2018-06-02,"11:00:0",2018-06-02 11:00:00,13.5,164.950574937859,1274.52051062603,"Meadow marsh"
"2021",2021,"Axel","M","spotted","Valid",2018-06-02,"18:30:0",2018-06-02 18:30:00,23,180.796074937854,1292.12751062587,"Meadow marsh"
"2022",2022,"Axel","M","spotted","Valid",2018-06-02,"20:30:1",2018-06-02 20:30:01,25,178.266174937889,1286.6005106261,"Meadow marsh"
"2023",2023,"Axel","M","spotted","Valid",2018-06-02,"21:00:1",2018-06-02 21:00:01,24.5,195.636474937899,1291.97651062626,"Meadow marsh"
"2024",2024,"Axel","M","spotted","Valid",2018-06-02,"22:30:0",2018-06-02 22:30:00,23.5,171.681774937897,1287.77751062624,"Meadow marsh"
"2025",2025,"Axel","M","spotted","Valid",2018-06-02,"19:00:0",2018-06-02 19:00:00,25.5,173.443574937875,1298.86451062653,"Meadow marsh"
"2026",2026,"Axel","M","spotted","Valid",2018-06-02,"21:30:1",2018-06-02 21:30:01,24.5,173.443574937875,1298.86451062653,"Meadow marsh"
"2027",2027,"Axel","M","spotted","Valid",2018-06-02,"14:00:0",2018-06-02 14:00:00,17,174.042274937907,1276.64951062575,"Cattail"
"2028",2028,"Axel","M","spotted","Valid",2018-06-02,"14:30:0",2018-06-02 14:30:00,18,174.832874937856,1273.3095106259,"Meadow marsh"
"2029",2029,"Axel","M","spotted","Valid",2018-06-02,"20:00:0",2018-06-02 20:00:00,25,177.475574937882,1289.94051062595,"Meadow marsh"
"2030",2030,"Axel","M","spotted","Valid",2018-06-02,"17:30:0",2018-06-02 17:30:00,21,179.06807493791,1284.37151062582,"Meadow marsh"
"2031",2031,"Axel","M","spotted","Valid",2018-06-02,"18:00:0",2018-06-02 18:00:00,22,180.773474937887,1289.90651062597,"Meadow marsh"
"2032",2032,"Axel","M","spotted","Valid",2018-06-02,"19:30:0",2018-06-02 19:30:00,25,185.742874937889,1292.07651062589,"Meadow marsh"
"2033",2033,"Axel","M","spotted","Valid",2018-06-03,"12:00:0",2018-06-03 12:00:00,15.5,168.237074937904,1273.37651062664,"Meadow marsh"
"2034",2034,"Axel","M","spotted","Valid",2018-06-03,"13:30:0",2018-06-03 13:30:00,19.5,174.143874937901,1286.64251062647,"Cattail"
"2035",2035,"Axel","M","spotted","Valid",2018-06-03,"21:30:0",2018-06-03 21:30:00,20,217.161974937888,1381.70551062655,"Meadow marsh"
"2036",2036,"Axel","M","spotted","Valid",2018-06-03,"23:00:0",2018-06-03 23:00:00,20,198.143074937863,1376.34651062638,"Meadow marsh"
"2037",2037,"Axel","M","spotted","Valid",2018-06-03,"00:30:0",2018-06-03 00:30:00,20.5,165.763674937887,1273.40251062624,"Meadow marsh"
"2038",2038,"Axel","M","spotted","Valid",2018-06-03,"13:00:0",2018-06-03 13:00:00,18,176.572074937867,1282.17551062629,"Meadow marsh"
"2039",2039,"Axel","M","spotted","Valid",2018-06-03,"23:30:1",2018-06-03 23:30:01,20,198.944974937884,1374.11751062609,"Meadow marsh"
"2040",2040,"Axel","M","spotted","Valid",2018-06-04,"11:30:0",2018-06-04 11:30:00,15,202.886674937909,1356.31051062606,"Meadow marsh"
"2041",2041,"Axel","M","spotted","Valid",2018-06-04,"17:00:0",2018-06-04 17:00:00,19,166.17017493787,1313.37451062631,"Meadow marsh"
"2042",2042,"Axel","M","spotted","Valid",2018-06-04,"18:30:0",2018-06-04 18:30:00,23.5,157.146174937894,1317.90851062629,"Meadow marsh"
"2043",2043,"Axel","M","spotted","Valid",2018-06-04,"20:30:1",2018-06-04 20:30:01,26,163.685474937898,1312.28951062635,"Meadow marsh"
"2044",2044,"Axel","M","spotted","Valid",2018-06-04,"19:00:0",2018-06-04 19:00:00,24,152.165474937879,1314.62751062587,"Meadow marsh"
"2045",2045,"Axel","M","spotted","Valid",2018-06-04,"17:30:0",2018-06-04 17:30:00,21.5,158.76127493789,1314.56051062606,"Meadow marsh"
"2046",2046,"Axel","M","spotted","Valid",2018-06-04,"18:00:0",2018-06-04 18:00:00,22.5,161.223374937894,1313.42551062629,"Meadow marsh"
"2047",2047,"Axel","M","spotted","Valid",2018-06-04,"19:30:0",2018-06-04 19:30:00,23.5,161.223374937894,1313.42551062629,"Meadow marsh"
"2048",2048,"Axel","M","spotted","Valid",2018-06-04,"16:00:0",2018-06-04 16:00:00,18,161.245974937861,1315.64551062603,"Meadow marsh"
"2049",2049,"Axel","M","spotted","Valid",2018-06-04,"16:30:0",2018-06-04 16:30:00,19,162.883574937878,1314.51851062663,"Meadow marsh"
"2050",2050,"Axel","M","spotted","GPS",2018-06-04,"13:25:0",2018-06-04 13:25:00,NA,189.345474937872,1322.02351062652,"Meadow marsh"
"2051",2051,"Axel","M","spotted","Valid",2018-06-04,"14:10:0",2018-06-04 14:10:00,NA,189.345474937872,1322.02351062652,"Meadow marsh"
"2052",2052,"Axel","M","spotted","Valid",2018-06-04,"12:00:0",2018-06-04 12:00:00,14,192.835174937907,1340.86551062576,"Meadow marsh"
"2053",2053,"Axel","M","spotted","Valid",2018-06-05,"13:30:1",2018-06-05 13:30:01,20.5,145.535874937894,1311.36351062637,"Meadow marsh"
"2054",2054,"Axel","M","spotted","Valid",2018-06-05,"16:30:0",2018-06-05 16:30:00,21.5,154.480874937901,1299.0575106265,"Meadow marsh"
"2055",2055,"Axel","M","spotted","Valid",2018-06-05,"19:00:0",2018-06-05 19:00:00,22,155.632774937898,1331.24951062631,"Phragmites"
"2056",2056,"Axel","M","spotted","Valid",2018-06-05,"19:30:0",2018-06-05 19:30:00,26,157.710974937887,1292.36151062604,"Meadow marsh"
"2057",2057,"Axel","M","spotted","Valid",2018-06-05,"12:30:0",2018-06-05 12:30:00,18.5,145.535874937894,1311.36351062637,"Meadow marsh"
"2058",2058,"Axel","M","spotted","Valid",2018-06-05,"23:00:0",2018-06-05 23:00:00,19.5,146.202274937881,1295.81051062606,"Meadow marsh"
"2059",2059,"Axel","M","spotted","Valid",2018-06-05,"22:30:0",2018-06-05 22:30:00,19.5,151.205574937863,1301.31151062623,"Meadow marsh"
"2060",2060,"Axel","M","spotted","Valid",2018-06-05,"18:00:0",2018-06-05 18:00:00,25,151.984874937858,1296.8625106262,"Meadow marsh"
"2061",2061,"Axel","M","spotted","Valid",2018-06-05,"20:00:0",2018-06-05 20:00:00,24,152.018774937897,1300.19351062644,"Meadow marsh"
"2062",2062,"Axel","M","spotted","Valid",2018-06-05,"20:30:0",2018-06-05 20:30:00,24,152.809274937899,1296.85351062659,"Meadow marsh"
"2063",2063,"Axel","M","spotted","Valid",2018-06-05,"17:00:0",2018-06-05 17:00:00,21.5,154.356674937881,1286.84351062588,"Cattail"
"2064",2064,"Axel","M","spotted","Valid",2018-06-05,"14:00:0",2018-06-05 14:00:00,20,154.605074937863,1311.27151062619,"Meadow marsh"
"2065",2065,"Axel","M","spotted","Valid",2018-06-05,"12:00:0",2018-06-05 12:00:00,16.5,154.616374937876,1312.38151062652,"Meadow marsh"
"2066",2066,"Axel","M","spotted","Valid",2018-06-05,"18:30:0",2018-06-05 18:30:00,20.5,155.282674937858,1296.82851062622,"Meadow marsh"
"2067",2067,"Axel","M","spotted","Valid",2018-06-05,"15:00:0",2018-06-05 15:00:00,20.5,155.463374937885,1314.59451062605,"Meadow marsh"
"2068",2068,"Axel","M","spotted","Valid",2018-06-05,"17:30:0",2018-06-05 17:30:00,22.5,157.067174937867,1310.13651062641,"Meadow marsh"
"2069",2069,"Axel","M","spotted","Valid",2018-06-06,"12:30:0",2018-06-06 12:30:00,14.5,159.0776749379,1264.5865106266,"Meadow marsh"
"2070",2070,"Axel","M","spotted","Valid",2018-06-06,"13:00:0",2018-06-06 13:00:00,15,152.933674937871,1228.00351062603,"Meadow marsh"
"2071",2071,"Axel","M","spotted","Valid",2018-06-06,"16:00:0",2018-06-06 16:00:00,19,172.845274937863,1240.01551062614,"Meadow marsh"
